system:index,Block,BlockID,FragSize,Hunted,PointID,Site,SiteID,SizeClass,Year,blue,date,evi,green,image,mask,ndvi,nir,path,red,row,satellite,sr,swir1,swir2,tcg,.geo
0000000000000000004a_2_LC08_013031_20170621,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.031599998474121094,2017-06-21,0.5788109229173868,0.06350000202655792,2_LC08_013031_20170621,1.0,0.7707710266113281,0.3847000002861023,13.0,0.049800001084804535,31.0,LANDSAT_8,7.724899768829346,0.22689999639987946,0.11020000278949738,0.24193404959663872,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20170622,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.02449999935925007,2017-06-22,0.5225013555033435,0.050599999725818634,1_2_LE07_012031_20170622,1.0,0.7845318913459778,0.3287999927997589,12.0,0.03970000147819519,31.0,LANDSAT_7,8.282115936279297,0.20720000565052032,0.09350000321865082,0.20972618953458308,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20170708,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-07-08,99.0,99.0,1_2_LE07_012031_20170708,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20170715,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-07-15,99.0,99.0,1_2_LE07_013031_20170715,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20170716,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.030700000002980232,2017-07-16,0.5432071186566887,0.05770000070333481,2_LC08_012031_20170716,1.0,0.7839871048927307,0.3319999873638153,12.0,0.04019999876618385,31.0,LANDSAT_8,8.258706092834473,0.20990000665187836,0.0957999974489212,0.208691820368886,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20170723,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.02449999935925007,2017-07-23,0.5049968883845224,0.05400000140070915,2_LC08_013031_20170723,1.0,0.7791584134101868,0.3149999976158142,13.0,0.03909999877214432,31.0,LANDSAT_8,8.056265830993652,0.1889999955892563,0.08410000056028366,0.19946944991898297,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20170731,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.02630000002682209,2017-07-31,0.508252703471827,0.05040000006556511,1_2_LE07_013031_20170731,1.0,0.791432797908783,0.30320000648498535,13.0,0.03530000150203705,31.0,LANDSAT_7,8.589235305786133,0.18400000035762787,0.07190000265836716,0.19446658961560015,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20170801,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.02889999933540821,2017-08-01,0.5613864714451127,0.05420000106096268,2_LC08_012031_20170801,1.0,0.8050348162651062,0.3370000123977661,12.0,0.036400001496076584,31.0,LANDSAT_8,9.258241653442383,0.19699999690055847,0.08470000326633453,0.21741956952768807,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20170809,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-08-09,99.0,99.0,1_2_LE07_012031_20170809,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20170816,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.024800000712275505,2017-08-16,0.5120784132129351,0.050200000405311584,1_2_LE07_013031_20170816,1.0,0.8111246824264526,0.2962999939918518,13.0,0.030899999663233757,31.0,LANDSAT_7,9.588996887207031,0.17919999361038208,0.0746999979019165,0.19105186030338286,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20170817,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.025299999862909317,2017-08-17,0.5464902056622928,0.04899999871850014,2_LC08_012031_20170817,1.0,0.8163437247276306,0.32339999079704285,12.0,0.03269999846816063,31.0,LANDSAT_8,9.889907836914062,0.1889999955892563,0.08309999853372574,0.2107226702120233,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20170824,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.023900000378489494,2017-08-24,0.5077005388466389,0.04540000110864639,2_LC08_013031_20170824,1.0,0.8073533773422241,0.29739999771118164,13.0,0.031700000166893005,31.0,LANDSAT_8,9.38170337677002,0.17679999768733978,0.07519999891519547,0.19295611015686273,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20170825,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.02630000002682209,2017-08-25,0.5275484737953542,0.050999999046325684,1_2_LE07_012031_20170825,1.0,0.8106194734573364,0.3068999946117401,12.0,0.032099999487400055,31.0,LANDSAT_7,9.560748100280762,0.19179999828338623,0.08020000159740448,0.19761238976901535,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20170901,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-09-01,99.0,99.0,1_2_LE07_013031_20170901,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20170902,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-09-02,99.0,99.0,2_LC08_012031_20170902,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20170909,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.01600000075995922,2017-09-09,0.38594142938265596,0.03480000048875809,2_LC08_013031_20170909,1.0,0.8039712905883789,0.2134999930858612,13.0,0.02319999970495701,31.0,LANDSAT_8,9.20258617401123,0.11400000005960464,0.047600001096725464,0.1387914398414135,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20170910,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.03099999949336052,2017-09-10,0.5072378255054676,0.049400001764297485,1_2_LE07_012031_20170910,1.0,0.7860408425331116,0.2930000126361847,12.0,0.035100001841783524,31.0,LANDSAT_7,8.347578048706055,0.18950000405311584,0.08169999718666077,0.18457678040680886,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20170917,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-09-17,99.0,99.0,1_2_LE07_013031_20170917,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20170925,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.023099999874830246,2017-09-25,0.4634738036545761,0.041999999433755875,2_LC08_013031_20170925,1.0,0.7946997880935669,0.26750001311302185,13.0,0.03060000017285347,31.0,LANDSAT_8,8.741829872131348,0.17589999735355377,0.07339999824762344,0.17110541025339368,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20170926,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-09-26,99.0,99.0,1_2_LE07_012031_20170926,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20171003,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-10-03,99.0,99.0,1_2_LE07_013031_20171003,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20171004,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.026799999177455902,2017-10-04,0.4658740816810174,0.04479999840259552,2_LC08_012031_20171004,1.0,0.7813845872879028,0.2689000070095062,12.0,0.032999999821186066,31.0,LANDSAT_8,8.14848518371582,0.1809999942779541,0.08129999786615372,0.1685070603085542,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20171011,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-10-11,99.0,99.0,2_LC08_013031_20171011,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20171012,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.03280000016093254,2017-10-12,0.38129841092390004,0.045499999076128006,1_2_LE07_012031_20171012,1.0,0.6850789189338684,0.23489999771118164,12.0,0.04390000179409981,31.0,LANDSAT_7,5.350797176361084,0.1768999993801117,0.07940000295639038,0.13524942957250594,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20171019,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.027000000700354576,2017-10-19,0.3515593682353884,0.04619999974966049,1_2_LE07_013031_20171019,1.0,0.6910953521728516,0.21459999680519104,13.0,0.03920000046491623,31.0,LANDSAT_7,5.474489688873291,0.17679999768733978,0.08169999718666077,0.12185006040680886,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20171020,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.02419999986886978,2017-10-20,0.4086986940298507,0.043699998408555984,2_LC08_012031_20171020,1.0,0.7407537698745728,0.24709999561309814,12.0,0.03680000081658363,31.0,LANDSAT_8,6.71467399597168,0.1850000023841858,0.08839999884366989,0.1490223501672053,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20171027,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.020999999716877937,2017-10-27,0.3474337942348254,0.03909999877214432,2_LC08_013031_20171027,1.0,0.7056723237037659,0.2150000035762787,13.0,0.03709999844431877,31.0,LANDSAT_8,5.7951483726501465,0.16859999299049377,0.08449999988079071,0.12576385001723767,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20171028,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.056299999356269836,2017-10-28,0.38575992297930073,0.06520000100135803,1_2_LE07_012031_20171028,1.0,0.6136443018913269,0.23180000483989716,12.0,0.05550000071525574,31.0,LANDSAT_7,4.176576614379883,0.20319999754428864,0.09669999778270721,0.11523727032062055,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_013031_20171104,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.03959999978542328,2017-11-04,0.2810791537913003,0.0674000009894371,1_2_LE07_013031_20171104,1.0,0.5434699058532715,0.20149999856948853,13.0,0.05959999933838844,31.0,LANDSAT_7,3.3808724880218506,0.20409999787807465,0.10779999941587448,0.08960772008446458,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20171112,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.030400000512599945,2017-11-12,0.23285548237117398,0.04659999907016754,2_LC08_013031_20171112,1.0,0.5136752128601074,0.17710000276565552,13.0,0.05689999833703041,31.0,LANDSAT_8,3.112478017807007,0.19679999351501465,0.11320000141859055,0.0781251997948718,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20171121,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.03610000014305115,2017-11-21,0.23056289692714294,0.047600001096725464,2_LC08_012031_20171121,1.0,0.49262535572052,0.17710000276565552,12.0,0.06019999831914902,31.0,LANDSAT_8,2.9418604373931885,0.21739999949932098,0.12780000269412994,0.0731860896104288,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20171128,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.032600000500679016,2017-11-28,0.20968387354941972,0.04479999840259552,2_LC08_013031_20171128,1.0,0.4851851761341095,0.16040000319480896,13.0,0.05559999868273735,31.0,LANDSAT_8,2.884891986846924,0.2029000073671341,0.11959999799728394,0.06473492028959274,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_1_2_LE07_012031_20171129,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-11-29,99.0,99.0,1_2_LE07_012031_20171129,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_012031_20171207,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,0.032600000500679016,2017-12-07,0.21542848091240296,0.04569999873638153,2_LC08_012031_20171207,1.0,0.4887690842151642,0.1657000035047531,12.0,0.05689999833703041,31.0,LANDSAT_8,2.9121265411376953,0.19629999995231628,0.12110000103712082,0.06783240985003232,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
0000000000000000004a_2_LC08_013031_20171214,Scotland,SC,99.9999,true,SC_MSL_7,Mohegan_State_Forest,MSL,large,2018,99.0,2017-12-14,99.0,99.0,2_LC08_013031_20171214,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.07628069465063,41.66706203708692]}"
00000000000000000001_2_LC08_012031_20170105,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-01-05,99.0,99.0,2_LC08_012031_20170105,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_012031_20170113,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,0.051500000059604645,2017-01-13,0.14160801876732776,0.05530000105500221,1_2_LE07_012031_20170113,1.0,0.3207729458808899,0.13670000433921814,12.0,0.07029999792575836,31.0,LANDSAT_7,1.9445234537124634,0.16519999504089355,0.10570000112056732,0.03469199983796596,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_013031_20170128,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-01-28,99.0,99.0,2_LC08_013031_20170128,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_012031_20170129,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-01-29,99.0,99.0,1_2_LE07_012031_20170129,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_012031_20170206,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,0.037300001829862595,2017-02-06,0.16787010226148152,0.06390000134706497,2_LC08_012031_20170206,1.0,0.3672814667224884,0.1704999953508377,12.0,0.07890000194311142,31.0,LANDSAT_8,2.160963296890259,0.12849999964237213,0.0908999964594841,0.05928530051195863,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_013031_20170213,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-02-13,99.0,99.0,2_LC08_013031_20170213,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_012031_20170214,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-02-14,99.0,99.0,1_2_LE07_012031_20170214,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_013031_20170221,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-02-21,99.0,99.0,1_2_LE07_013031_20170221,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_012031_20170222,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-02-22,99.0,99.0,2_LC08_012031_20170222,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_012031_20170302,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-03-02,99.0,99.0,1_2_LE07_012031_20170302,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_013031_20170309,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,0.03959999978542328,2017-03-09,0.17153058056504192,0.05420000106096268,1_2_LE07_013031_20170309,1.0,0.3836805522441864,0.15940000116825104,13.0,0.07100000232458115,31.0,LANDSAT_7,2.245070457458496,0.23770000040531158,0.1525000035762787,0.047806299482870115,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_013031_20170317,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-03-17,99.0,99.0,2_LC08_013031_20170317,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_012031_20170318,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-03-18,99.0,99.0,1_2_LE07_012031_20170318,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_013031_20170402,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,0.03779999911785126,2017-04-02,0.20123447877562803,0.054999999701976776,2_LC08_013031_20170402,1.0,0.41189509630203247,0.19110000133514404,13.0,0.07959999889135361,31.0,LANDSAT_8,2.4007537364959717,0.23890000581741333,0.1574999988079071,0.06807264017237663,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_013031_20170410,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-04-10,99.0,99.0,1_2_LE07_013031_20170410,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_012031_20170411,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-04-11,99.0,99.0,2_LC08_012031_20170411,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_8,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_013031_20170418,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,0.040800001472234726,2017-04-18,0.21582219681269207,0.05889999866485596,2_LC08_013031_20170418,1.0,0.41973593831062317,0.20430000126361847,13.0,0.08349999785423279,31.0,LANDSAT_8,2.446706533432007,0.2842999994754791,0.1850000023841858,0.07106328965524673,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_012031_20170419,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-04-19,99.0,99.0,1_2_LE07_012031_20170419,0.0,99.0,99.0,12.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_2_LC08_013031_20170504,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,0.03869999945163727,2017-05-04,0.3027612382046729,0.07900000363588333,2_LC08_013031_20170504,1.0,0.5242689251899719,0.25279998779296875,13.0,0.07890000194311142,31.0,LANDSAT_8,3.2040557861328125,0.20559999346733093,0.12800000607967377,0.11477030912087918,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
00000000000000000001_1_2_LE07_013031_20170512,Coventry,CV,400.49,true,CV_NHL_5,Nathan_Hale,NHL,large,2017,99.0,2017-05-12,99.0,99.0,1_2_LE07_013031_20170512,0.0,99.0,99.0,13.0,99.0,31.0,LANDSAT_7,99.0,99.0,99.0,99.0,"{""type"":""Point"",""coordinates"":[-72.34779981689601,41.75812133969935]}"
